# newdoc id = bar_tweet_1638812719892537344
# sent_id = bar_tweet_1638812719892537344-1
# text = __ _ ____ __ _
# sent_id = bar_tweet_1561652321817354245-3
# text = _____ ______ __ _____ _________ _
_____	O	O	O
______	O	O	O
__	O	O	O
_____	O	O	O
_________	O	O	O
_	O	O	O

# newdoc id = bar_tweet_840854505205977088
# sent_id = bar_tweet_840854505205977088-1
# text = _____ __ _ ____ _____ ___ ______ ___________ ___ ______________ ____ ______ _______ ____
_____	O	O	O
__	O	O	O
_	O	O	O
____	O	O	O
_____	O	O	O
___	O	O	O
______	O	O	O
___________	O	B-LOCpart	B-LOCpart
___	O	O	O
______________	O	O	O
____	O	O	O
______	O	O	O
_______	O	O	O
____	O	O	O

# newdoc id = bar_tweet_1429849206810894338
# sent_id = bar_tweet_1429849206810894338-1
# text = _____ ________ _ ___ ______ ___ _
_____	O	O	O
________	O	O	O
_	O	O	O
___	O	O	O
______	O	O	O
___	O	O	O
_	O	O	O

# sent_id = bar_tweet_1429849206810894338-2
# text = ___ ___ _____ ___ __ ___________ _ _ _ _
___	O	O	O
___	O	O	O
_____	O	O	O
___	O	O	O
__	O	O	O
___________	B-LOC	B-LOC	B-LOC
_	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_986826980535480320
# sent_id = bar_tweet_986826980535480320-1
# text = _____ _____ _ ______ ____________ _
_____	O	O	O
_____	B-LOC	B-LOC	B-LOC
_	O	O	O
______	O	O	O
____________	O	O	O
_	O	O	O

# sent_id = bar_tweet_986826980535480320-2
# text = _____ __ ___ ___ _______ _ ___ ____ __ ___ ___ __ _______ __ __ ___ _____ ___ ________ ________ _
_____	O	O	O
__	O	O	O
___	O	O	O
___	O	O	O
__	O	O	O
_____	O	O	O
_	O	O	O
___	O	O	O
____	O	O	O
__	O	O	O
___	O	O	O
___	O	O	O
__	O	O	O
__	O	O	O
_____	O	O	O
__	O	O	O
__	O	O	O
___	O	O	O
_____	O	O	O
___	O	O	O
________	O	O	O
________	O	O	O
_	O	O	O

# sent_id = bar_tweet_986826980535480320-3
# text = ____ __ _______ ___
____	O	O	O
__	O	O	O
_______	O	O	O
___	O	O	O

# newdoc id = bar_tweet_1661945132994777093
# sent_id = bar_tweet_1661945132994777093-1
# text = ___ _____ ___ _________ _ _
___	O	O	O
_____	O	O	O
___	O	O	O
_________	B-LOC	O	O
_	O	O	O
_	O	O	O

# sent_id = bar_tweet_1661945132994777093-2
# text = ____ ___ _ __ _______ _
____	O	O	O
___	O	O	O
_	O	O	O
__	O	O	O
_______	B-LOC	B-LOC	B-LOC
_	O	O	O

# sent_id = bar_tweet_1661945132994777093-3
# text = ___________ ___ ______ _____ _______ _____ _
___________	O	O	O
___	O	O	O
______	O	O	O
_____	O	O	O
_______	O	O	O
_____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1661945132994777093-4
# text = _____ ___ _ ___ _____ __ _ _____ ________ _
_____	O	O	O
___	O	O	O
_	O	O	O
___	O	O	O
_____	O	O	O
__	O	O	O
_	O	O	O
_____	O	O	O
________	O	O	O
_	O	O	O

# sent_id = bar_tweet_1661945132994777093-5
# text = ______ ____ ____ ______ _ _______________________
______	O	O	O
____	O	O	O
____	O	O	O
______	O	O	O
_	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_1531847764874862592
# sent_id = bar_tweet_1531847764874862592-1
# text = _______________ _____ _____ ___ _____ _ _
_______________	O	O	O
_____	O	O	O
_____	O	O	O
___	O	O	O
_____	B-PER	B-PER	B-PER
_	O	O	O
_	O	O	O

# sent_id = bar_tweet_1531847764874862592-2
# text = ________ _ ______ ________ _
________	O	O	O
_	O	O	O
______	O	O	O
________	O	O	O
_	O	O	O
